athlete,athleteLabel,sportLabel,genderLabel,countryLabel,birthDate,deathDate,height,weight
http://www.wikidata.org/entity/Q4678793,Адам Браун,плавание,мужской пол,Великобритания,1989-01-16T00:00:00Z,,,
http://www.wikidata.org/entity/Q17465546,Адам Пити,плавание,мужской пол,Великобритания,1994-12-28T00:00:00Z,,193,88
http://www.wikidata.org/entity/Q2610240,Бен Хокин,плавание,мужской пол,Великобритания,1986-09-27T00:00:00Z,,,
http://www.wikidata.org/entity/Q17466671,Бенджамин Прауд,плавание,мужской пол,Великобритания,1994-09-21T00:00:00Z,,187,83
http://www.wikidata.org/entity/Q5596557,Грант Тернер,плавание,мужской пол,Великобритания,1989-03-11T00:00:00Z,,,
http://www.wikidata.org/entity/Q20713072,Данкан Скотт,плавание,мужской пол,Великобритания,1997-05-06T00:00:00Z,,1.91,168
http://www.wikidata.org/entity/Q18216859,Джеймс Гай,плавание,мужской пол,Великобритания,1995-11-26T00:00:00Z,,187,83
http://www.wikidata.org/entity/Q55368089,Джеймс Уимлби,плавание,мужской пол,Великобритания,1993-11-12T00:00:00Z,,191,83
http://www.wikidata.org/entity/Q104906223,Джордан Крукс,плавание,мужской пол,Великобритания,2002-05-02T00:00:00Z,,,
http://www.wikidata.org/entity/Q2487274,Дэвид Дэвис,плавание,мужской пол,Великобритания,1985-03-03T00:00:00Z,,,
http://www.wikidata.org/entity/Q17501740,Дэниэл Уоллес,плавание,мужской пол,Великобритания,1993-04-14T00:00:00Z,,1.88,80
http://www.wikidata.org/entity/Q5217166,Дэниэл Фогг,плавание,мужской пол,Великобритания,1987-08-24T00:00:00Z,,,
http://www.wikidata.org/entity/Q5180730,Крейг Бенсон,плавание,мужской пол,Великобритания,1994-04-30T00:00:00Z,,,
http://www.wikidata.org/entity/Q5180988,Крейг Гиббонс,плавание,мужской пол,Великобритания,1985-11-29T00:00:00Z,,,
http://www.wikidata.org/entity/Q1086850,Крис Мирс,плавание,мужской пол,Великобритания,1993-02-07T00:00:00Z,,1.73,73
http://www.wikidata.org/entity/Q5108391,Кристофер Уокер,плавание,мужской пол,Великобритания,1990-07-01T00:00:00Z,,184,80
http://www.wikidata.org/entity/Q932291,Лиам Тэнкок,плавание,мужской пол,Великобритания,1985-05-01T00:00:00Z,,183,81
http://www.wikidata.org/entity/Q932291,Лиам Тэнкок,плавание,мужской пол,Великобритания,1985-05-07T00:00:00Z,,183,81
http://www.wikidata.org/entity/Q20631136,Люк Гринбанк,плавание,мужской пол,Великобритания,1997-09-17T00:00:00Z,,184,
http://www.wikidata.org/entity/Q2012375,Майкл Джеймисон,плавание,мужской пол,Великобритания,1988-08-05T00:00:00Z,,186,81
http://www.wikidata.org/entity/Q26226837,Макс Литчфилд,плавание,мужской пол,Великобритания,1995-03-04T00:00:00Z,,,
http://www.wikidata.org/entity/Q107104583,Мэттью Ричардс,плавание,мужской пол,Великобритания,2002-12-17T00:00:00Z,,,
http://www.wikidata.org/entity/Q17418757,Росс Мердок,плавание,мужской пол,Великобритания,1994-01-14T00:00:00Z,,183,76
http://www.wikidata.org/entity/Q16679064,Тео Гэйган Харт,плавание,мужской пол,Великобритания,1995-03-30T00:00:00Z,,183,
http://www.wikidata.org/entity/Q56020505,Томас Дин,плавание,мужской пол,Великобритания,2000-05-02T00:00:00Z,,,
http://www.wikidata.org/entity/Q1282498,Эд Смит,плавание,мужской пол,Великобритания,1986-01-03T00:00:00Z,,,
http://www.wikidata.org/entity/Q505255,Эндрю Хантер,плавание,мужской пол,Великобритания,1986-07-25T00:00:00Z,,,
http://www.wikidata.org/entity/Q4777215,Энтони Джеймс,плавание,мужской пол,Великобритания,1989-11-05T00:00:00Z,,180,75
http://www.wikidata.org/entity/Q127685018,Attila Kovács,плавание,мужской пол,Венгрия,2004-03-04T00:00:00Z,,,
http://www.wikidata.org/entity/Q1009626,Balázs Gercsák,плавание,мужской пол,Венгрия,1986-10-14T00:00:00Z,,178,70
http://www.wikidata.org/entity/Q4853192,Balázs Makány,плавание,мужской пол,Венгрия,1987-05-23T00:00:00Z,,,
http://www.wikidata.org/entity/Q685007,Bence Biczó,плавание,мужской пол,Венгрия,1993-01-19T00:00:00Z,,183,74
http://www.wikidata.org/entity/Q1241531,Bence Pulai,плавание,мужской пол,Венгрия,1991-10-27T00:00:00Z,,,
http://www.wikidata.org/entity/Q127622146,Bence Szabados,плавание,мужской пол,Венгрия,2001-09-29T00:00:00Z,,,
http://www.wikidata.org/entity/Q108032899,Benedek Kovács,плавание,мужской пол,Венгрия,1998-05-18T00:00:00Z,,,
http://www.wikidata.org/entity/Q26246490,Benjámin Grátz,плавание,мужской пол,Венгрия,1996-02-16T00:00:00Z,,,
http://www.wikidata.org/entity/Q16223718,Boldizsár Kiss,плавание,мужской пол,Венгрия,1985-08-08T00:00:00Z,,179,66
http://www.wikidata.org/entity/Q127685477,Boldizsár Magda,плавание,мужской пол,Венгрия,2005-04-14T00:00:00Z,,,
http://www.wikidata.org/entity/Q1009629,Csaba Gercsák,плавание,мужской пол,Венгрия,1988-08-19T00:00:00Z,,171,65
http://www.wikidata.org/entity/Q47522740,David Lakatos,плавание,мужской пол,Венгрия,1999-03-25T00:00:00Z,,,
http://www.wikidata.org/entity/Q845710,Dominik Kozma,плавание,мужской пол,Венгрия,1991-04-10T00:00:00Z,,,
http://www.wikidata.org/entity/Q30160490,Dániel Dudás,плавание,мужской пол,Венгрия,1994-04-20T00:00:00Z,,,
http://www.wikidata.org/entity/Q113992038,Dániel Mészáros,плавание,мужской пол,Венгрия,2003-01-09T00:00:00Z,,,
http://www.wikidata.org/entity/Q33183515,Dániel Sós,плавание,мужской пол,Венгрия,1998-08-10T00:00:00Z,,,
http://www.wikidata.org/entity/Q106843481,Dávid Betlehem,плавание,мужской пол,Венгрия,2003-09-04T00:00:00Z,,,
http://www.wikidata.org/entity/Q25714374,Dávid Földházi,плавание,мужской пол,Венгрия,1995-01-06T00:00:00Z,,190,84
http://www.wikidata.org/entity/Q25818802,Dávid Horváth,плавание,мужской пол,Венгрия,1996-05-16T00:00:00Z,,175,73
http://www.wikidata.org/entity/Q61069918,Ferenc Csuri,плавание,мужской пол,Венгрия,1987-04-30T00:00:00Z,,,
http://www.wikidata.org/entity/Q1029951,Gergely Gyurta,плавание,мужской пол,Венгрия,1991-09-21T00:00:00Z,,178,72
http://www.wikidata.org/entity/Q1109723,Gergő Kis,плавание,мужской пол,Венгрия,1988-01-19T00:00:00Z,,183,73
http://www.wikidata.org/entity/Q5625715,Gábor Balog,плавание,мужской пол,Венгрия,1990-09-02T00:00:00Z,,186,
http://www.wikidata.org/entity/Q1001447,Gábor Financsek,плавание,мужской пол,Венгрия,1985-08-27T00:00:00Z,,,
http://www.wikidata.org/entity/Q875083,János Csáki,плавание,мужской пол,Венгрия,1986-07-08T00:00:00Z,,,
http://www.wikidata.org/entity/Q846632,Krisztián Takács,плавание,мужской пол,Венгрия,1985-12-30T00:00:00Z,,185,78
http://www.wikidata.org/entity/Q127693790,László Gálicz,плавание,мужской пол,Венгрия,2004-09-17T00:00:00Z,,,
http://www.wikidata.org/entity/Q62614091,Matt Klotz,плавание,мужской пол,Венгрия,1996-05-24T00:00:00Z,,,
http://www.wikidata.org/entity/Q27049370,Márk Papp,плавание,мужской пол,Венгрия,1994-01-08T00:00:00Z,,,
http://www.wikidata.org/entity/Q26507731,Márton Barta,плавание,мужской пол,Венгрия,1999-10-13T00:00:00Z,,,
http://www.wikidata.org/entity/Q1120368,Norbert Kovács,плавание,мужской пол,Венгрия,1988-02-13T00:00:00Z,,180,72
http://www.wikidata.org/entity/Q32116467,Nándor Németh,плавание,мужской пол,Венгрия,1999-11-19T00:00:00Z,,,
http://www.wikidata.org/entity/Q132183439,Olivér Gál,плавание,мужской пол,Венгрия,2001-04-18T00:00:00Z,,,
http://www.wikidata.org/entity/Q132183677,Olivér Nell,плавание,мужской пол,Венгрия,2003-05-15T00:00:00Z,,,
http://www.wikidata.org/entity/Q132183395,Olivér Pták,плавание,мужской пол,Венгрия,1990-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q132184084,Olivér Pápai,плавание,мужской пол,Венгрия,2009-12-14T00:00:00Z,,,
http://www.wikidata.org/entity/Q793633,Péter Bernek,плавание,мужской пол,Венгрия,1992-04-13T00:00:00Z,,193,83
http://www.wikidata.org/entity/Q17361702,Péter Holoda,плавание,мужской пол,Венгрия,1996-01-09T00:00:00Z,,196,87
http://www.wikidata.org/entity/Q833599,Richárd Bohus,плавание,мужской пол,Венгрия,1993-04-09T00:00:00Z,,186,80
http://www.wikidata.org/entity/Q107671183,Richárd Márton,плавание,мужской пол,Венгрия,1999-10-07T00:00:00Z,,,
http://www.wikidata.org/entity/Q7360416,Roland Rudolf,плавание,мужской пол,Венгрия,1985-08-06T00:00:00Z,,,
http://www.wikidata.org/entity/Q33790970,Sebastian Szabó,плавание,мужской пол,Венгрия,1996-03-11T00:00:00Z,,,
http://www.wikidata.org/entity/Q26232789,Shane Tusup,плавание,мужской пол,Венгрия,1988-04-23T00:00:00Z,,71,
http://www.wikidata.org/entity/Q9355422,Tamás Sors,плавание,мужской пол,Венгрия,1991-12-21T00:00:00Z,,,
http://www.wikidata.org/entity/Q107998829,Tamás Takács,плавание,мужской пол,Венгрия,1998-10-10T00:00:00Z,,,
http://www.wikidata.org/entity/Q126734005,Zalán Sárkány,плавание,мужской пол,Венгрия,2003-10-15T00:00:00Z,,,
http://www.wikidata.org/entity/Q133756410,Ádám Jászó,плавание,мужской пол,Венгрия,2002-07-05T00:00:00Z,,,
http://www.wikidata.org/entity/Q8076519,Ádám Madarassy,плавание,мужской пол,Венгрия,1985-03-14T00:00:00Z,,186,72
http://www.wikidata.org/entity/Q25806682,Ádám Telegdy,плавание,мужской пол,Венгрия,1995-11-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q33135487,Ákos Kalmár,плавание,мужской пол,Венгрия,2000-01-11T00:00:00Z,,185,84
http://www.wikidata.org/entity/Q1178775,Ákos Molnár,плавание,мужской пол,Венгрия,1987-07-22T00:00:00Z,,,
http://www.wikidata.org/entity/Q55925597,Балаж Холло,плавание,мужской пол,Венгрия,1999-02-10T00:00:00Z,,187,80
http://www.wikidata.org/entity/Q81847794,Габор Зомбори,плавание,мужской пол,Венгрия,2002-10-08T00:00:00Z,,,
http://www.wikidata.org/entity/Q904966,Давид Веррасто,плавание,мужской пол,Венгрия,1988-08-22T00:00:00Z,,180,
http://www.wikidata.org/entity/Q144313,Даниель Дьюрта,плавание,мужской пол,Венгрия,1989-05-04T00:00:00Z,,184,77
http://www.wikidata.org/entity/Q26262055,Криштоф Милак,плавание,мужской пол,Венгрия,2000-02-20T00:00:00Z,,190,
http://www.wikidata.org/entity/Q24814733,Криштоф Рашовски,плавание,мужской пол,Венгрия,1997-03-27T00:00:00Z,,1.9,84
http://www.wikidata.org/entity/Q254946,Ласло Чех,плавание,мужской пол,Венгрия,1985-12-03T00:00:00Z,,188,82
http://www.wikidata.org/entity/Q33545291,Максим Лобановский,плавание,мужской пол,Венгрия,1996-01-18T00:00:00Z,,,
http://www.wikidata.org/entity/Q24806084,Тамаш Кендереши,плавание,мужской пол,Венгрия,1996-12-13T00:00:00Z,,1.86,75
http://www.wikidata.org/entity/Q107557224,Хуберт Кош,плавание,мужской пол,Венгрия,2003-03-28T00:00:00Z,,,
http://www.wikidata.org/entity/Q337360,Чаба Силадьи,плавание,мужской пол,Венгрия,1990-08-23T00:00:00Z,,183,77
http://www.wikidata.org/entity/Q2272011,Albert Subirats,плавание,мужской пол,Венесуэла,1986-09-25T00:00:00Z,,190,
http://www.wikidata.org/entity/Q107561822,Alberto Mestre,плавание,мужской пол,Венесуэла,1999-02-10T00:00:00Z,,,
http://www.wikidata.org/entity/Q4714565,Alejandro Gómez,плавание,мужской пол,Венесуэла,1985-04-22T00:00:00Z,,184,77
http://www.wikidata.org/entity/Q4721497,Alexis Márquez,плавание,мужской пол,Венесуэла,1989-03-25T00:00:00Z,,,
http://www.wikidata.org/entity/Q107562846,Alfonso Mestre,плавание,мужской пол,Венесуэла,2001-09-24T00:00:00Z,,,
http://www.wikidata.org/entity/Q24578720,Carlos Claverie,плавание,мужской пол,Венесуэла,1996-09-19T00:00:00Z,,,
http://www.wikidata.org/entity/Q34021655,Carlos Omaña,плавание,мужской пол,Венесуэла,1993-02-08T00:00:00Z,,,
http://www.wikidata.org/entity/Q929306,Cristian Quintero,плавание,мужской пол,Венесуэла,1992-10-14T00:00:00Z,,,
http://www.wikidata.org/entity/Q2515627,Crox Acuña,плавание,мужской пол,Венесуэла,1990-06-23T00:00:00Z,,,
http://www.wikidata.org/entity/Q5219305,Daniele Tirabassi,плавание,мужской пол,Венесуэла,1986-08-16T00:00:00Z,,190,83
http://www.wikidata.org/entity/Q6273485,Jonathan Javier Camacho Riera,плавание,мужской пол,Венесуэла,1985-10-03T00:00:00Z,,,
http://www.wikidata.org/entity/Q6527139,Leopoldo Andara,плавание,мужской пол,Венесуэла,1986-06-27T00:00:00Z,,,
http://www.wikidata.org/entity/Q19561406,Luis Rojas Martinez,плавание,мужской пол,Венесуэла,1990-09-14T00:00:00Z,,,
http://www.wikidata.org/entity/Q6757872,Marcos Lavado,плавание,мужской пол,Венесуэла,1991-08-22T00:00:00Z,,,
http://www.wikidata.org/entity/Q7076805,Octavio Alesi,плавание,мужской пол,Венесуэла,1986-12-10T00:00:00Z,,,
http://www.wikidata.org/entity/Q7351720,Roberto Gómez,плавание,мужской пол,Венесуэла,1988-05-05T00:00:00Z,,,
http://www.wikidata.org/entity/Q34011788,Robinson Molina,плавание,мужской пол,Венесуэла,1997-05-05T00:00:00Z,,,
http://www.wikidata.org/entity/Q138442850,David Carrillo Rozo,плавание,мужской пол,Венесуэла,1987-06-28T00:00:00Z,,,
http://www.wikidata.org/entity/Q106510509,Domingos Da Silva,плавание,мужской пол,Восточный Тимор,1999-11-12T00:00:00Z,,,
http://www.wikidata.org/entity/Q127295639,Jolanio Guterres,плавание,мужской пол,Восточный Тимор,2005-05-12T00:00:00Z,,,
http://www.wikidata.org/entity/Q106772269,José da Silva Viegas,плавание,мужской пол,Восточный Тимор,2003-08-24T00:00:00Z,,,
http://www.wikidata.org/entity/Q2575092,Hoang Quy Phuoc,плавание,мужской пол,Вьетнам,1993-03-24T00:00:00Z,,182,76
http://www.wikidata.org/entity/Q16157381,Lâm Quang Nhật,плавание,мужской пол,Вьетнам,1997-08-29T00:00:00Z,,,
http://www.wikidata.org/entity/Q76466261,Lê Nguyễn Paul,плавание,мужской пол,Вьетнам,1992-11-27T00:00:00Z,,,
http://www.wikidata.org/entity/Q49054720,Nguyen Huu Kim Son,плавание,мужской пол,Вьетнам,2002-03-15T00:00:00Z,,,
http://www.wikidata.org/entity/Q7022855,Nguyen Huu Viet,плавание,мужской пол,Вьетнам,1988-10-01T00:00:00Z,2022-03-25T00:00:00Z,,
http://www.wikidata.org/entity/Q56243413,Nguyễn Huy Hoàng,плавание,мужской пол,Вьетнам,2000-07-10T00:00:00Z,,178,56
http://www.wikidata.org/entity/Q95149356,Phạm Thanh Bảo,плавание,мужской пол,Вьетнам,2001-03-17T00:00:00Z,,,
http://www.wikidata.org/entity/Q20050866,Trần Duy Khôi,плавание,мужской пол,Вьетнам,1997-07-20T00:00:00Z,,,
http://www.wikidata.org/entity/Q66499293,Trần Hưng Nguyễn,плавание,мужской пол,Вьетнам,2003-01-20T00:00:00Z,,,
http://www.wikidata.org/entity/Q7939157,Vo Thanh Tung,плавание,мужской пол,Вьетнам,1985-07-26T00:00:00Z,,,
http://www.wikidata.org/entity/Q72212,Benjamin Starke,плавание,мужской пол,ГДР,1986-11-25T00:00:00Z,,188,
http://www.wikidata.org/entity/Q110128,Johannes Neumann,плавание,мужской пол,ГДР,1985-11-05T00:00:00Z,,,
http://www.wikidata.org/entity/Q130086452,Uwe Haß,плавание,мужской пол,ГДР,1990-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q106772373,Adam Mpali,плавание,мужской пол,Габон,2002-05-29T00:00:00Z,,,
http://www.wikidata.org/entity/Q26705011,Maël Ambonguilat,плавание,мужской пол,Габон,1997-11-09T00:00:00Z,,,
http://www.wikidata.org/entity/Q112945823,Asdad Fenelus,плавание,мужской пол,Гаити,1996-10-17T00:00:00Z,,,
http://www.wikidata.org/entity/Q74550829,Davidson Vincent,плавание,мужской пол,Гаити,2001-09-05T00:00:00Z,,,
http://www.wikidata.org/entity/Q26704937,Frantz Dorsainvil,плавание,мужской пол,Гаити,1991-07-02T00:00:00Z,,,
http://www.wikidata.org/entity/Q106510070,Guerby Ruuska,плавание,мужской пол,Гаити,1995-11-12T00:00:00Z,,,
http://www.wikidata.org/entity/Q106462953,Andrew Fowler,плавание,мужской пол,Гайана,1995-12-09T00:00:00Z,,,
http://www.wikidata.org/entity/Q26459658,Hannibal Gaskin,плавание,мужской пол,Гайана,1997-08-30T00:00:00Z,,,
http://www.wikidata.org/entity/Q76863898,Leon Seaton,плавание,мужской пол,Гайана,2004-05-18T00:00:00Z,,,
http://www.wikidata.org/entity/Q4907956,Niall Roberts,плавание,мужской пол,Гайана,1991-04-22T00:00:00Z,,177,75
http://www.wikidata.org/entity/Q130211022,Raekwon Jibril Noel,плавание,мужской пол,Гайана,2005-12-21T00:00:00Z,,,
http://www.wikidata.org/entity/Q106772110,Ebrima Buaro,плавание,мужской пол,Гамбия,2000-09-16T00:00:00Z,,,
http://www.wikidata.org/entity/Q16240184,Folarin Ogunsola,плавание,мужской пол,Гамбия,1997-06-23T00:00:00Z,,,
http://www.wikidata.org/entity/Q96871125,Momodou Saine,плавание,мужской пол,Гамбия,2000-09-08T00:00:00Z,,,
http://www.wikidata.org/entity/Q127868957,Ousman Jobe,плавание,мужской пол,Гамбия,2005-11-27T00:00:00Z,,,
http://www.wikidata.org/entity/Q26704908,Pap Jonga,плавание,мужской пол,Гамбия,1997-07-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q26235875,Abeiku Jackson,плавание,мужской пол,Гана,2000-04-12T00:00:00Z,,,
http://www.wikidata.org/entity/Q126285432,Ankrah Hector Titus,плавание,мужской пол,Гана,2005-05-25T00:00:00Z,,,
http://www.wikidata.org/entity/Q126285295,Harry Stacey,плавание,мужской пол,Гана,2000-03-21T00:00:00Z,,,
http://www.wikidata.org/entity/Q98502869,Jason Arthur,плавание,мужской пол,Гана,1997-11-18T00:00:00Z,,,
http://www.wikidata.org/entity/Q126285411,Nortey Duah Christian Nii,плавание,мужской пол,Гана,2005-09-06T00:00:00Z,,,
http://www.wikidata.org/entity/Q126285260,Snowden Ivan,плавание,мужской пол,Гана,2006-12-25T00:00:00Z,,,
http://www.wikidata.org/entity/Q126285461,Theodore Asampong,плавание,мужской пол,Гана,2005-08-20T00:00:00Z,,,
http://www.wikidata.org/entity/Q126285236,Yeboah Niklas,плавание,мужской пол,Гана,1999-01-06T00:00:00Z,,,
http://www.wikidata.org/entity/Q66568429,Erick Gordillo,плавание,мужской пол,Гватемала,1999-10-05T00:00:00Z,,,
http://www.wikidata.org/entity/Q69759207,Fernando Ponce,плавание,мужской пол,Гватемала,2002-05-02T00:00:00Z,,,
http://www.wikidata.org/entity/Q6395756,Kevin Avila Soto,плавание,мужской пол,Гватемала,1992-12-22T00:00:00Z,,,
http://www.wikidata.org/entity/Q27448017,Luis Martínez,плавание,мужской пол,Гватемала,1995-12-11T00:00:00Z,,182,74
http://www.wikidata.org/entity/Q26260177,Amadou Camara,плавание,мужской пол,Гвинея,1994-09-10T00:00:00Z,,,
http://www.wikidata.org/entity/Q128032194,Elhadj N'gnane Diallo,плавание,мужской пол,Гвинея,2003-06-15T00:00:00Z,,,
http://www.wikidata.org/entity/Q106510412,Mamadou Bah,плавание,мужской пол,Гвинея,1999-01-09T00:00:00Z,,,
http://www.wikidata.org/entity/Q6745356,Mamadou Cisse,плавание,мужской пол,Гвинея,1986-06-02T00:00:00Z,,174,68
http://www.wikidata.org/entity/Q96608954,Yaya Yeressa,плавание,мужской пол,Гвинея,2000-04-15T00:00:00Z,,,
http://www.wikidata.org/entity/Q124628387,Pedro Rogery,плавание,мужской пол,Гвинея-Бисау,1998-11-28T00:00:00Z,,,
http://www.wikidata.org/entity/Q58048689,Aaron Schmidt,плавание,мужской пол,Германия,2000-05-11T00:00:00Z,,175,73
http://www.wikidata.org/entity/Q20752953,Alexander Kunert,плавание,мужской пол,Германия,1996-01-31T00:00:00Z,,,
http://www.wikidata.org/entity/Q501155,Andreas Waschburger,плавание,мужской пол,Германия,1987-01-06T00:00:00Z,,189,78
http://www.wikidata.org/entity/Q23061047,André Wilde,плавание,мужской пол,Германия,2000-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q130067804,Artem Selin,плавание,мужской пол,Германия,2002-05-21T00:00:00Z,,,
http://www.wikidata.org/entity/Q26265644,Benjamin Bilski,плавание,мужской пол,Германия,1988-08-11T00:00:00Z,,,
http://www.wikidata.org/entity/Q817576,Benjamin Konschak,плавание,мужской пол,Германия,1986-07-20T00:00:00Z,,,
http://www.wikidata.org/entity/Q72212,Benjamin Starke,плавание,мужской пол,Германия,1986-11-25T00:00:00Z,,188,
http://www.wikidata.org/entity/Q26237967,Björn Hornikel,плавание,мужской пол,Германия,1992-05-06T00:00:00Z,,192,91
http://www.wikidata.org/entity/Q127477429,Björn Kammann,плавание,мужской пол,Германия,2001-04-30T00:00:00Z,,,
http://www.wikidata.org/entity/Q125926503,Cedric Büssing,плавание,мужской пол,Германия,2003-06-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q72235,Christian Kubusch,плавание,мужской пол,Германия,1988-04-26T00:00:00Z,,194,86
http://www.wikidata.org/entity/Q16223910,Christian Reichert,плавание,мужской пол,Германия,1985-02-07T00:00:00Z,,188,83
http://www.wikidata.org/entity/Q556126,Christian vom Lehn,плавание,мужской пол,Германия,1992-04-14T00:00:00Z,,190,
http://www.wikidata.org/entity/Q107864,Christoph Fildebrandt,плавание,мужской пол,Германия,1989-05-27T00:00:00Z,,193,
http://www.wikidata.org/entity/Q106172,Clemens Rapp,плавание,мужской пол,Германия,1989-07-14T00:00:00Z,,193,85
http://www.wikidata.org/entity/Q26237969,Damian Wierling,плавание,мужской пол,Германия,1996-02-13T00:00:00Z,,196,74
http://www.wikidata.org/entity/Q23889799,Daniel Simon,плавание,мужской пол,Германия,1988-11-16T00:00:00Z,,,
http://www.wikidata.org/entity/Q126884505,Danny Schmidt,плавание,мужской пол,Германия,2001-10-15T00:00:00Z,,,
http://www.wikidata.org/entity/Q65852596,David Thomasberger,плавание,мужской пол,Германия,1996-01-09T00:00:00Z,,,
http://www.wikidata.org/entity/Q23061135,Dominik Franke,плавание,мужской пол,Германия,1990-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q23060211,Ernst Derichs,плавание,мужской пол,Германия,2000-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q56073309,Fabian Schwingenschlögl,плавание,мужской пол,Германия,1991-08-15T00:00:00Z,,190,
http://www.wikidata.org/entity/Q14489469,Felix Wolf,плавание,мужской пол,Германия,1989-10-30T00:00:00Z,,,
http://www.wikidata.org/entity/Q19279654,Florian Vogel,плавание,мужской пол,Германия,1994-09-02T00:00:00Z,,,
http://www.wikidata.org/entity/Q76075,Hendrik Feldwehr,плавание,мужской пол,Германия,1986-08-18T00:00:00Z,,192,
http://www.wikidata.org/entity/Q20752707,Jacob Heidtmann,плавание,мужской пол,Германия,1994-11-06T00:00:00Z,,195,83
http://www.wikidata.org/entity/Q107642842,Jan Eric Friese,плавание,мужской пол,Германия,1999-08-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q127687155,Jarno Bachnitt,плавание,мужской пол,Германия,2005-12-16T00:00:00Z,,,
http://www.wikidata.org/entity/Q23060364,Jens Beck,плавание,мужской пол,Германия,2000-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q89891135,Jochen Hahnengress,плавание,мужской пол,Германия,2000-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q87225,Johannes Dietrich,плавание,мужской пол,Германия,1985-02-10T00:00:00Z,,,
http://www.wikidata.org/entity/Q25910011,Johannes Hintze,плавание,мужской пол,Германия,1999-07-05T00:00:00Z,,,
http://www.wikidata.org/entity/Q110128,Johannes Neumann,плавание,мужской пол,Германия,1985-11-05T00:00:00Z,,,
http://www.wikidata.org/entity/Q127789547,Josha Salchow,плавание,мужской пол,Германия,1999-07-02T00:00:00Z,,,
http://www.wikidata.org/entity/Q58048677,Luca Armbruster,плавание,мужской пол,Германия,2001-11-05T00:00:00Z,,194,80
http://www.wikidata.org/entity/Q106937774,Lucas Matzerath,плавание,мужской пол,Германия,2000-05-03T00:00:00Z,,,
http://www.wikidata.org/entity/Q1876940,Lukas Nattmann,плавание,мужской пол,Германия,1992-02-28T00:00:00Z,,,
http://www.wikidata.org/entity/Q71167,Marco di Carli,плавание,мужской пол,Германия,1985-04-12T00:00:00Z,,,
http://www.wikidata.org/entity/Q33184168,Marek Ulrich,плавание,мужской пол,Германия,1997-01-12T00:00:00Z,,200,97
http://www.wikidata.org/entity/Q71165,Markus Deibler,плавание,мужской пол,Германия,1990-01-28T00:00:00Z,,197,94
http://www.wikidata.org/entity/Q23061126,Markus Gierke,плавание,мужской пол,Германия,1991-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q126873119,Martin Wrede,плавание,мужской пол,Германия,2005-01-15T00:00:00Z,,,
http://www.wikidata.org/entity/Q109508126,Maximilian Oswald,плавание,мужской пол,Германия,1994-01-04T00:00:00Z,,,
http://www.wikidata.org/entity/Q125926183,Melvin Imoudu,плавание,мужской пол,Германия,1999-01-27T00:00:00Z,,,
http://www.wikidata.org/entity/Q1929276,Michael Schubert,плавание,мужской пол,Германия,1986-08-27T00:00:00Z,,,
http://www.wikidata.org/entity/Q126887892,Noel de Geus,плавание,мужской пол,Германия,2000-10-12T00:00:00Z,,,
http://www.wikidata.org/entity/Q107642625,Ole Braunschweig,плавание,мужской пол,Германия,1997-11-15T00:00:00Z,,190,85
http://www.wikidata.org/entity/Q127418875,Ole Mats Eidam,плавание,мужской пол,Германия,2003-03-15T00:00:00Z,,,
http://www.wikidata.org/entity/Q126855375,Peter Varjasi,плавание,мужской пол,Германия,2000-01-18T00:00:00Z,,,
http://www.wikidata.org/entity/Q126884537,Philipp Peschke,плавание,мужской пол,Германия,2005-06-13T00:00:00Z,,,
http://www.wikidata.org/entity/Q26237968,Philipp Wolf,плавание,мужской пол,Германия,1992-08-15T00:00:00Z,,,
http://www.wikidata.org/entity/Q33982468,Poul Zellmann,плавание,мужской пол,Германия,1995-09-02T00:00:00Z,,,
http://www.wikidata.org/entity/Q58048686,Rafael Miroslaw,плавание,мужской пол,Германия,2001-03-25T00:00:00Z,,185,80
http://www.wikidata.org/entity/Q55935048,Ramon Klenz,плавание,мужской пол,Германия,1998-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q20737417,Rob Muffels,плавание,мужской пол,Германия,1994-12-08T00:00:00Z,,187,
http://www.wikidata.org/entity/Q23062373,Robert Nüßle,плавание,мужской пол,Германия,1987-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q108959,Robin Backhaus,плавание,мужской пол,Германия,1989-06-15T00:00:00Z,,,
http://www.wikidata.org/entity/Q21523515,Ruwen Straub,плавание,мужской пол,Германия,1993-12-08T00:00:00Z,,,
http://www.wikidata.org/entity/Q2262814,Sebastian Iwanow,плавание,мужской пол,Германия,1985-06-29T00:00:00Z,,,
http://www.wikidata.org/entity/Q65228,Steffen Deibler,плавание,мужской пол,Германия,1987-07-10T00:00:00Z,,185,83
