athlete,athleteLabel,sportLabel,birthDate,birthPlaceLabel,educationLabel,nationalTeamLabel,coachLabel
http://www.wikidata.org/entity/Q1803386,Кёбрих Кристель,плавание,1985-08-09T00:00:00Z,Сантьяго,,,
http://www.wikidata.org/entity/Q554840,"Лагунов, Евгений Александрович",плавание,1985-12-14T00:00:00Z,Архангельск,,,
http://www.wikidata.org/entity/Q8053237,"Лазука, Евгений Викторович",плавание,1989-04-19T00:00:00Z,Солигорск,,,
http://www.wikidata.org/entity/Q107227261,Лана Пудар,плавание,2006-01-19T00:00:00Z,Мостар,,,
http://www.wikidata.org/entity/Q109500259,Лани Паллистер,плавание,2002-06-06T00:00:00Z,Сидней,,LA Current,
http://www.wikidata.org/entity/Q21104046,"Лапшина, Полина Андреевна",плавание,1995-11-14T00:00:00Z,,,,
http://www.wikidata.org/entity/Q3033407,Лара Гранжен,плавание,1991-09-21T00:00:00Z,Нумеа,EDHEC Business School,CN Calédoniens,
http://www.wikidata.org/entity/Q602679,Ларсен Дженсен,плавание,1985-09-01T00:00:00Z,Бейкерсфилд,Университет Южной Калифорнии,USC Trojans,
http://www.wikidata.org/entity/Q2580745,Ларсон Бриджа,плавание,1992-04-16T00:00:00Z,Меса,Техасский университет A&M,Texas A&M Aggies,
http://www.wikidata.org/entity/Q2580745,Ларсон Бриджа,плавание,1992-04-16T00:00:00Z,Меса,Mountain View High School,Texas A&M Aggies,
http://www.wikidata.org/entity/Q2580745,Ларсон Бриджа,плавание,1992-04-16T00:00:00Z,Меса,Техасский университет A&M,Energy Standard,
http://www.wikidata.org/entity/Q2580745,Ларсон Бриджа,плавание,1992-04-16T00:00:00Z,Меса,Mountain View High School,Energy Standard,
http://www.wikidata.org/entity/Q254946,Ласло Чех,плавание,1985-12-03T00:00:00Z,Будапешт,Будапештский университет технологии и экономики,,
http://www.wikidata.org/entity/Q2579547,Лаура Лопес,плавание,1988-04-24T00:00:00Z,Вальядолид,,,
http://www.wikidata.org/entity/Q2509125,"Лахтюхов, Станислав Владимирович",плавание,1987-04-18T00:00:00Z,Москва,,,
http://www.wikidata.org/entity/Q1964294,"Ле Гранд, Жемаль",плавание,1994-06-30T00:00:00Z,Ораньестад,,,
http://www.wikidata.org/entity/Q16210146,Леа Катаниа,плавание,1993-08-08T00:00:00Z,Экс-ан-Прованс,,,
http://www.wikidata.org/entity/Q63246909,Леон Маршан,плавание,2002-05-17T00:00:00Z,Тулуза,Университет штата Аризона,Dauphins du TOEC,Кристоф Маршан
http://www.wikidata.org/entity/Q63246909,Леон Маршан,плавание,2002-05-17T00:00:00Z,Тулуза,lycée Bellevue,Dauphins du TOEC,Кристоф Маршан
http://www.wikidata.org/entity/Q77385827,Леонардо Деплано,плавание,1999-07-21T00:00:00Z,Флоренция,,,
http://www.wikidata.org/entity/Q26260726,Леони Бек,плавание,1997-05-27T00:00:00Z,Аугсбург,Вюрцбургский университет,SV Würzburg 05,
http://www.wikidata.org/entity/Q56192540,Ли Джухо,плавание,1995-01-23T00:00:00Z,Сеул,Dongbuk High School,,
http://www.wikidata.org/entity/Q699479,Ли Сюаньсюй,плавание,1994-02-05T00:00:00Z,Чжучжоу,,,
http://www.wikidata.org/entity/Q102329816,Ли Ходжун,плавание,2001-02-14T00:00:00Z,Сеул,Younghoon High School,,
http://www.wikidata.org/entity/Q18141698,Ли Чжухао,плавание,1999-08-19T00:00:00Z,Вэньчжоу,,,
http://www.wikidata.org/entity/Q107659037,Ли Ынджи,плавание,2006-07-23T00:00:00Z,Сеул,Oryun Middle School,,
http://www.wikidata.org/entity/Q705291,Ли Юньци,плавание,1993-08-28T00:00:00Z,Чжэнчжоу,,,
http://www.wikidata.org/entity/Q107659004,Ли Юён,плавание,2000-09-04T00:00:00Z,Анян,Korea National Sport University,,
http://www.wikidata.org/entity/Q107659004,Ли Юён,плавание,2000-09-04T00:00:00Z,Анян,Sinsung High School,,
http://www.wikidata.org/entity/Q2512117,Лиа Нил,плавание,1995-02-13T00:00:00Z,Бруклин,Стэнфордский университет,Stanford Cardinal,
http://www.wikidata.org/entity/Q2512117,Лиа Нил,плавание,1995-02-13T00:00:00Z,Бруклин,Стэнфордский университет,Cali Condors,
http://www.wikidata.org/entity/Q21064243,Лиа Смит,плавание,1995-04-19T00:00:00Z,Маунт-Лебанон,Техасский университет в Остине,LA Current,
http://www.wikidata.org/entity/Q21064243,Лиа Смит,плавание,1995-04-19T00:00:00Z,Маунт-Лебанон,Виргинский университет,LA Current,
http://www.wikidata.org/entity/Q21064243,Лиа Смит,плавание,1995-04-19T00:00:00Z,Маунт-Лебанон,Oakland Catholic High School,LA Current,
http://www.wikidata.org/entity/Q21064243,Лиа Смит,плавание,1995-04-19T00:00:00Z,Маунт-Лебанон,Техасский университет в Остине,Tokyo Frog Kings,
http://www.wikidata.org/entity/Q21064243,Лиа Смит,плавание,1995-04-19T00:00:00Z,Маунт-Лебанон,Виргинский университет,Tokyo Frog Kings,
http://www.wikidata.org/entity/Q21064243,Лиа Смит,плавание,1995-04-19T00:00:00Z,Маунт-Лебанон,Oakland Catholic High School,Tokyo Frog Kings,
http://www.wikidata.org/entity/Q932291,Лиам Тэнкок,плавание,1985-05-01T00:00:00Z,Эксетер,Университет Лафборо,,
http://www.wikidata.org/entity/Q932291,Лиам Тэнкок,плавание,1985-05-07T00:00:00Z,Эксетер,Университет Лафборо,,
http://www.wikidata.org/entity/Q932291,Лиам Тэнкок,плавание,1985-05-01T00:00:00Z,Эксетер,Loughborough College,,
http://www.wikidata.org/entity/Q932291,Лиам Тэнкок,плавание,1985-05-07T00:00:00Z,Эксетер,Loughborough College,,
http://www.wikidata.org/entity/Q106812132,Лидия Джейкоби,плавание,2004-02-29T00:00:00Z,Анкоридж,,,
http://www.wikidata.org/entity/Q6660196,Лиз Джонсон,плавание,1985-12-03T00:00:00Z,Ньюпорт,Университет в Суонси,,
http://www.wikidata.org/entity/Q6660196,Лиз Джонсон,плавание,1985-12-03T00:00:00Z,Ньюпорт,Бассалегская школа,,
http://www.wikidata.org/entity/Q6557917,Лиза Дэниелс,плавание,1985-03-24T00:00:00Z,,,,
http://www.wikidata.org/entity/Q65769725,Лиза Мамье,плавание,1998-10-27T00:00:00Z,Цюрих,,,
http://www.wikidata.org/entity/Q56056136,Лиза Пу,плавание,1999-05-28T00:00:00Z,Фрежюс,Университет Лаваля,Laval Rouge et Or,
http://www.wikidata.org/entity/Q6558518,Лиза Цайзер,плавание,1994-08-23T00:00:00Z,Шпитталь-ан-дер-Драу,,,
http://www.wikidata.org/entity/Q270663,Лизбет Трикетт,плавание,1985-01-28T00:00:00Z,Таунсвилл,Griffith University,,
http://www.wikidata.org/entity/Q270663,Лизбет Трикетт,плавание,1985-01-28T00:00:00Z,Таунсвилл,Somerville House,,
http://www.wikidata.org/entity/Q270686,Лизель Джонс,плавание,1985-08-30T00:00:00Z,Кэтрин,Southern Cross Catholic College,,
http://www.wikidata.org/entity/Q26923727,Лизетта Брюинсма,плавание,2000-09-09T00:00:00Z,Снек,,,
http://www.wikidata.org/entity/Q1298517,Лилиана Силадьи,плавание,1996-11-19T00:00:00Z,Будапешт,,,Маргит Бара
http://www.wikidata.org/entity/Q1298517,Лилиана Силадьи,плавание,1996-11-19T00:00:00Z,Будапешт,,,Дежё Дьярмати
http://www.wikidata.org/entity/Q1298517,Лилиана Силадьи,плавание,1996-11-19T00:00:00Z,Будапешт,,,Máté Hesz
http://www.wikidata.org/entity/Q25028591,Лилли Кинг,плавание,1997-02-10T00:00:00Z,Эвансвилл,Индианский университет в Блумингтоне,Cali Condors,
http://www.wikidata.org/entity/Q25028591,Лилли Кинг,плавание,1997-02-10T00:00:00Z,Эвансвилл,FJ Reitz High School,Cali Condors,
http://www.wikidata.org/entity/Q131424388,"Лифинцев, Мирон Александрович",плавание,2006-04-25T00:00:00Z,Выборг,,,
http://www.wikidata.org/entity/Q703830,Ло Юйтун,плавание,1985-10-06T00:00:00Z,Хойчжоу,,,
http://www.wikidata.org/entity/Q554849,"Лобинцев, Никита Константинович",плавание,1988-11-21T00:00:00Z,Новоуральск,,,
http://www.wikidata.org/entity/Q4797426,"Лобузов, Артём Юрьевич",плавание,1991-01-24T00:00:00Z,Москва,,,
http://www.wikidata.org/entity/Q33127421,Логан Фонтен,плавание,1999-03-25T00:00:00Z,Аржантан,,,
http://www.wikidata.org/entity/Q45659,Лор Манаду,плавание,1986-10-09T00:00:00Z,Вийёрбан,,CN Marseille,
http://www.wikidata.org/entity/Q45659,Лор Манаду,плавание,1986-10-09T00:00:00Z,Вийёрбан,,Canet 66 natation,
http://www.wikidata.org/entity/Q45659,Лор Манаду,плавание,1986-10-09T00:00:00Z,Вийёрбан,,Cercle des nageurs de Melun Val de Seine,
http://www.wikidata.org/entity/Q45659,Лор Манаду,плавание,1986-10-09T00:00:00Z,Вийёрбан,,Mulhouse Olympic Natation,
http://www.wikidata.org/entity/Q45659,Лор Манаду,плавание,1986-10-09T00:00:00Z,Вийёрбан,,USC Ambérieu,
http://www.wikidata.org/entity/Q16653252,Лора Марино,плавание,1993-07-02T00:00:00Z,Лион,Французский национальный институт спорта и физической культуры,,
http://www.wikidata.org/entity/Q1091290,Лорен Бойль,плавание,1987-12-14T00:00:00Z,Окленд,Калифорнийский университет в Беркли,,
http://www.wikidata.org/entity/Q6500205,Лорен Инглиш,плавание,1989-04-22T00:00:00Z,Глен-Ридж,Montville Township High School,,
http://www.wikidata.org/entity/Q77091742,Лоренцо Мора,плавание,1998-09-30T00:00:00Z,Карпи,Университет Модены и Реджо-нель-Эмилии,G.S. Fiamme Rosse,
http://www.wikidata.org/entity/Q18106651,Лорна Тонкс,плавание,1988-12-08T00:00:00Z,Ноттингемшир,,,
http://www.wikidata.org/entity/Q272920,Лотте Фрийс,плавание,1988-02-09T00:00:00Z,Хёрсхольм,,Гентофте,
http://www.wikidata.org/entity/Q26924756,Лу Дун,плавание,1991-12-19T00:00:00Z,Чаоян,,,
http://www.wikidata.org/entity/Q951690,Лу Ин,плавание,1989-01-22T00:00:00Z,Шанхай,,,
http://www.wikidata.org/entity/Q4703960,Луис Ханссон,плавание,1996-11-24T00:00:00Z,Рённинге,,Toronto Titans,
http://www.wikidata.org/entity/Q2309108,Лука Дотто,плавание,1990-04-18T00:00:00Z,Кампосампьеро,,,
http://www.wikidata.org/entity/Q24287413,Лука Пиццини,плавание,1989-04-08T00:00:00Z,Верона,,,
http://www.wikidata.org/entity/Q65007013,Лука Урландо,плавание,2002-03-16T00:00:00Z,Сакраменто,Университет Джорджии,Georgia Bulldogs swimming and diving,Giampaolo Urlando
http://www.wikidata.org/entity/Q65007013,Лука Урландо,плавание,2002-03-16T00:00:00Z,Сакраменто,C. K. McClatchy High School,Georgia Bulldogs swimming and diving,Giampaolo Urlando
http://www.wikidata.org/entity/Q107112269,Лукас Мертенс,плавание,2001-12-27T00:00:00Z,Магдебург,,,
http://www.wikidata.org/entity/Q51534996,Льюис Клэрбурт,плавание,1999-07-04T00:00:00Z,Веллингтон,Scots College,New York Breakers,
http://www.wikidata.org/entity/Q711777,Лю Оу,плавание,1986-11-13T00:00:00Z,Чжаньцзян,,,
http://www.wikidata.org/entity/Q21064492,Лю Сян (пловчиха),плавание,1996-09-01T00:00:00Z,Гуанчжоу,Южно-китайский педагогический университет,,
http://www.wikidata.org/entity/Q703396,Лю Цзин,плавание,1990-03-08T00:00:00Z,Пекин,,,
http://www.wikidata.org/entity/Q234732,Лю Цзыгэ,плавание,1989-03-31T00:00:00Z,Бэньси,,,
http://www.wikidata.org/entity/Q20631136,Люк Гринбанк,плавание,1997-09-17T00:00:00Z,Кру,Cockermouth School,London Roar,
http://www.wikidata.org/entity/Q20745227,Люк Рейли,плавание,1995-11-23T00:00:00Z,Даллас,,,
http://www.wikidata.org/entity/Q120979501,Люк Хобсон,плавание,2003-06-25T00:00:00Z,Рино,,,
http://www.wikidata.org/entity/Q2686854,Люк Холл,плавание,1989-04-16T00:00:00Z,Хохо,,,
http://www.wikidata.org/entity/Q6729881,Магдалена Моши,плавание,1990-11-30T00:00:00Z,Аделаида,,,
http://www.wikidata.org/entity/Q26251832,Магнус Вестерманн,плавание,1995-03-13T00:00:00Z,,,,
http://www.wikidata.org/entity/Q131140127,Маеша Сади,плавание,2007-01-16T00:00:00Z,Вьен,,,
http://www.wikidata.org/entity/Q5580695,Майкл Бол,плавание,2000-01-01T00:00:00Z,,,,
http://www.wikidata.org/entity/Q2012375,Майкл Джеймисон,плавание,1988-08-05T00:00:00Z,Глазго,Эдинбургский университет,,
http://www.wikidata.org/entity/Q2012375,Майкл Джеймисон,плавание,1988-08-05T00:00:00Z,Глазго,Батский университет,,
http://www.wikidata.org/entity/Q2012375,Майкл Джеймисон,плавание,1988-08-05T00:00:00Z,Глазго,Bellahouston Academy,,
http://www.wikidata.org/entity/Q11778411,Майкл Уайсс,плавание,1991-05-23T00:00:00Z,Мадисон,Висконсинский университет в Мадисоне,,
http://www.wikidata.org/entity/Q39562,Майкл Фелпс,плавание,1985-06-30T00:00:00Z,Балтимор,Мичиганский университет,Северно-балтиморский аква-клуб,
http://www.wikidata.org/entity/Q39562,Майкл Фелпс,плавание,1985-06-30T00:00:00Z,Балтимор,Dumbarton Middle School,Северно-балтиморский аква-клуб,
http://www.wikidata.org/entity/Q39562,Майкл Фелпс,плавание,1985-06-30T00:00:00Z,Балтимор,Средняя школа Таусона,Северно-балтиморский аква-клуб,
http://www.wikidata.org/entity/Q39562,Майкл Фелпс,плавание,1985-06-30T00:00:00Z,Балтимор,Sheldon High School,Северно-балтиморский аква-клуб,
http://www.wikidata.org/entity/Q6831041,Майкл Хит,плавание,1989-01-10T00:00:00Z,,,,
http://www.wikidata.org/entity/Q28032321,Майкл Чедвик,плавание,1995-04-15T00:00:00Z,Шарлотт,Миссурийский университет,Missouri Tigers,
http://www.wikidata.org/entity/Q28032321,Майкл Чедвик,плавание,1995-04-15T00:00:00Z,Шарлотт,Charlotte Latin School,Missouri Tigers,
http://www.wikidata.org/entity/Q28032321,Майкл Чедвик,плавание,1995-04-15T00:00:00Z,Шарлотт,Миссурийский университет,LA Current,
http://www.wikidata.org/entity/Q28032321,Майкл Чедвик,плавание,1995-04-15T00:00:00Z,Шарлотт,Charlotte Latin School,LA Current,
http://www.wikidata.org/entity/Q28032321,Майкл Чедвик,плавание,1995-04-15T00:00:00Z,Шарлотт,Миссурийский университет,Toronto Titans,
http://www.wikidata.org/entity/Q28032321,Майкл Чедвик,плавание,1995-04-15T00:00:00Z,Шарлотт,Charlotte Latin School,Toronto Titans,
http://www.wikidata.org/entity/Q20981361,Майкл Эндрю,плавание,1999-04-18T00:00:00Z,Энсинитас,Университет Либерти,New York Breakers,
http://www.wikidata.org/entity/Q14426308,Майя Дирадо,плавание,1993-04-05T00:00:00Z,Сан-Франциско,Стэнфордский университет,,
http://www.wikidata.org/entity/Q17580011,Мак Хортон,плавание,1996-04-25T00:00:00Z,Мельбурн,,,
http://www.wikidata.org/entity/Q27048882,Маккензи Коан,плавание,1996-06-14T00:00:00Z,Clarkesville,Университет Лойолы в Мэриленде,,
http://www.wikidata.org/entity/Q21064245,Маклафлин Кэти,плавание,1997-07-09T00:00:00Z,Дейна-Пойнт,Калифорнийский университет в Беркли,California Golden Bears,
http://www.wikidata.org/entity/Q21064245,Маклафлин Кэти,плавание,1997-07-09T00:00:00Z,Дейна-Пойнт,Santa Margarita Catholic High School,California Golden Bears,
http://www.wikidata.org/entity/Q21064245,Маклафлин Кэти,плавание,1997-07-09T00:00:00Z,Дейна-Пойнт,Калифорнийский университет в Беркли,LA Current,
http://www.wikidata.org/entity/Q21064245,Маклафлин Кэти,плавание,1997-07-09T00:00:00Z,Дейна-Пойнт,Santa Margarita Catholic High School,LA Current,
http://www.wikidata.org/entity/Q133698008,"Маков, Сергей Константинович",плавание,1985-09-03T00:00:00Z,,,,
http://www.wikidata.org/entity/Q26260134,"Макович, Семён Владимирович",плавание,1995-07-13T00:00:00Z,Тольятти,,,
http://www.wikidata.org/entity/Q11380315,Макото Ито,плавание,1986-02-27T00:00:00Z,,Университет Мэйдзи,,
http://www.wikidata.org/entity/Q26226837,Макс Литчфилд,плавание,1995-03-04T00:00:00Z,Понтефракт,,Energy Standard,
http://www.wikidata.org/entity/Q56254291,Максим Груссе,плавание,1999-04-24T00:00:00Z,Нумеа,,,
http://www.wikidata.org/entity/Q28114277,Максим Делендик,плавание,1996-01-29T00:00:00Z,,,,
http://www.wikidata.org/entity/Q33545291,Максим Лобановский,плавание,1996-01-18T00:00:00Z,Южно-Сахалинск,,Team Iron,
http://www.wikidata.org/entity/Q107634702,Максим Ступин,плавание,2000-01-01T00:00:00Z,Москва,,Energy Standard,
http://www.wikidata.org/entity/Q56073300,"Малютин, Мартин Владимирович",плавание,1999-07-05T00:00:00Z,Омск,,,
http://www.wikidata.org/entity/Q59601214,Манон Обри,плавание,1989-12-22T00:00:00Z,Фрежюс,Колумбийский университет,,
http://www.wikidata.org/entity/Q59601214,Манон Обри,плавание,1989-12-22T00:00:00Z,Фрежюс,Сиднейский университет,,
http://www.wikidata.org/entity/Q59601214,Манон Обри,плавание,1989-12-22T00:00:00Z,Фрежюс,Институт политических исследований,,
http://www.wikidata.org/entity/Q65718425,Маргарет Макнил,плавание,2000-02-26T00:00:00Z,Цзюцзян,Мичиганский университет,,
http://www.wikidata.org/entity/Q65718425,Маргарет Макнил,плавание,2000-02-26T00:00:00Z,Цзюцзян,Sir Frederick Banting Secondary School,,
http://www.wikidata.org/entity/Q26260727,Маргерита Пандзьери,плавание,1995-08-12T00:00:00Z,Монтебеллюна,,,
http://www.wikidata.org/entity/Q23761440,Марго Фабр,плавание,1992-10-02T00:00:00Z,Перпиньян,,,
http://www.wikidata.org/entity/Q98011579,Марджи Винтер,плавание,2002-02-20T00:00:00Z,,,,
http://www.wikidata.org/entity/Q111529628,Марика Дэй,плавание,1991-03-02T00:00:00Z,,Desert Academy,,
http://www.wikidata.org/entity/Q34038188,Мариус Куш,плавание,1993-05-05T00:00:00Z,Даттельн,,London Roar,
http://www.wikidata.org/entity/Q16200837,Мария Алексеевна Булахова,плавание,1988-11-18T00:00:00Z,Волгоград,,,
http://www.wikidata.org/entity/Q2670668,Мария Альберт,плавание,1985-01-07T00:00:00Z,Таллин,Таллинская немецкая гимназия,Tampereen Uimaseura,Meelis Albert
http://www.wikidata.org/entity/Q2670668,Мария Альберт,плавание,1985-01-07T00:00:00Z,Таллин,Tallinn Health Care College,Tampereen Uimaseura,Meelis Albert
http://www.wikidata.org/entity/Q2670668,Мария Альберт,плавание,1985-01-07T00:00:00Z,Таллин,Университет Тампере,Tampereen Uimaseura,Meelis Albert
http://www.wikidata.org/entity/Q2413232,Мария Баклакова,плавание,1997-03-14T00:00:00Z,Пермь,,,
http://www.wikidata.org/entity/Q5444540,Мария Гонсалес,плавание,1990-04-25T00:00:00Z,Мехико,,,
http://www.wikidata.org/entity/Q28664863,Мария Каменева,плавание,1999-05-27T00:00:00Z,Оренбург,,London Roar,
http://www.wikidata.org/entity/Q6761242,Мария Сергеевна Громова,плавание,1988-02-28T00:00:00Z,Москва,,,
http://www.wikidata.org/entity/Q23926196,Марк-Антуан Оливье,плавание,1996-06-18T00:00:00Z,Денен,,,
http://www.wikidata.org/entity/Q2375815,Марко Блажевски,плавание,1992-11-10T00:00:00Z,Скопье,,,
http://www.wikidata.org/entity/Q252012,Марко Кох,плавание,1990-01-25T00:00:00Z,Дармштадт,,New York Breakers,
http://www.wikidata.org/entity/Q127763,Марко Орси,плавание,1990-12-11T00:00:00Z,Кастель-Сан-Пьетро-Терме,,Team Iron,
http://www.wikidata.org/entity/Q9028675,Марко Пигосси,плавание,1989-02-01T00:00:00Z,Сан-Паулу,Университет Анемби Морумби,,
http://www.wikidata.org/entity/Q109488564,"Маркова, Анастасия Альбертовна",плавание,2005-03-13T00:00:00Z,,,,
http://www.wikidata.org/entity/Q20644831,Маррит Стенберген,плавание,2000-01-11T00:00:00Z,Остстеллингверф,,,
http://www.wikidata.org/entity/Q16729349,Марта Гомес,плавание,1990-12-22T00:00:00Z,Испания,Мадридский университет Комплутенсе,,
http://www.wikidata.org/entity/Q26236433,Марта Гонсалес,плавание,1995-04-09T00:00:00Z,Вик,Барселонский автономный университет,Club Natació Sant Andreu,
http://www.wikidata.org/entity/Q26236433,Марта Гонсалес,плавание,1995-04-09T00:00:00Z,Вик,Открытый университет Каталонии,Club Natació Sant Andreu,
http://www.wikidata.org/entity/Q26236433,Марта Гонсалес,плавание,1995-04-09T00:00:00Z,Вик,Барселонский автономный университет,Q108326630,
http://www.wikidata.org/entity/Q26236433,Марта Гонсалес,плавание,1995-04-09T00:00:00Z,Вик,Открытый университет Каталонии,Q108326630,
http://www.wikidata.org/entity/Q1972845,Марта Маккейб,плавание,1989-08-04T00:00:00Z,Торонто,Университет Британской Колумбии,UBC Thunderbirds,Конлин Маккейб
http://www.wikidata.org/entity/Q3850163,Мартина Карраро,плавание,1993-06-21T00:00:00Z,Генуя,,Gruppo Sportivo Fiamme Azzurre,
http://www.wikidata.org/entity/Q3850163,Мартина Карраро,плавание,1993-06-21T00:00:00Z,Генуя,,Italy national swimming team,
http://www.wikidata.org/entity/Q3850163,Мартина Карраро,плавание,1993-06-21T00:00:00Z,Генуя,,Aqua Centurions,
http://www.wikidata.org/entity/Q2688779,"Мартынова, Яна Валерьевна",плавание,1988-02-03T00:00:00Z,Казань,,,
http://www.wikidata.org/entity/Q107999149,"Мартынычев, Кирилл Иванович",плавание,2002-05-05T00:00:00Z,Санкт-Петербург,,,
http://www.wikidata.org/entity/Q6757201,Марцин Чеслак,плавание,1992-04-07T00:00:00Z,Варшава,,Cali Condors,
http://www.wikidata.org/entity/Q107609319,Марьям Шейхализадехангях,плавание,2004-07-18T00:00:00Z,Тегеран,,,
http://www.wikidata.org/entity/Q26250216,Масато Сакаи,плавание,1995-06-06T00:00:00Z,Янагава,Университет Васэда,,
http://www.wikidata.org/entity/Q16223717,Масаюки Кисида,плавание,1985-11-24T00:00:00Z,,Университет Васэда,,
http://www.wikidata.org/entity/Q1727019,Мателита Буадромо,плавание,1996-01-15T00:00:00Z,Сува,,,
http://www.wikidata.org/entity/Q1727019,Мателита Буадромо,плавание,1996-01-15T00:00:00Z,Naroi,,,
http://www.wikidata.org/entity/Q1908336,Матеуш Саврымович,плавание,1987-04-22T00:00:00Z,Люблин,,,
http://www.wikidata.org/entity/Q4549620,Матиас Коски,плавание,1994-05-18T00:00:00Z,Хямеэнлинна,Университет Джорджии,,
http://www.wikidata.org/entity/Q19544749,Матильда Чини,плавание,1994-11-18T00:00:00Z,Бриансон,,,
http://www.wikidata.org/entity/Q34016889,Маттео Рестиво,плавание,1994-11-04T00:00:00Z,Удине,Флорентийский университет,Centro Sportivo Carabinieri,
http://www.wikidata.org/entity/Q2071219,Маттео Риволта,плавание,1991-11-16T00:00:00Z,Милан,,Aqua Centurions,
http://www.wikidata.org/entity/Q4549611,Матти Маттссон,плавание,1993-10-05T00:00:00Z,Пори,,,
http://www.wikidata.org/entity/Q122460705,Матьё Бонн,плавание,1994-02-17T00:00:00Z,Остенде,,,
http://www.wikidata.org/entity/Q122460705,Матьё Бонн,плавание,1994-02-17T00:00:00Z,Бредене,,,
http://www.wikidata.org/entity/Q1658472,Махфизур Рахман Сагор,плавание,1993-05-15T00:00:00Z,Дакка,,,
http://www.wikidata.org/entity/Q12122075,"Мащенко, Александр Сергеевич",плавание,1985-11-15T00:00:00Z,,,,
http://www.wikidata.org/entity/Q107634128,Мег Харрис,плавание,2002-03-07T00:00:00Z,Олбери,Griffith University,Cali Condors,
http://www.wikidata.org/entity/Q21531041,Мейделин Гровс,плавание,1995-05-25T00:00:00Z,Брисбен,,St Peters Western Swim Club,
http://www.wikidata.org/entity/Q16226378,Мелани Маргалис,плавание,1991-12-30T00:00:00Z,Клируотер,Университет Джорджии,Cali Condors,
http://www.wikidata.org/entity/Q16226378,Мелани Маргалис,плавание,1991-12-30T00:00:00Z,Клируотер,Countryside High School,Cali Condors,
http://www.wikidata.org/entity/Q271211,Мелани Шлангер,плавание,1986-08-31T00:00:00Z,Саншайн-Кост,"Immanuel Lutheran College, Buderim",,
http://www.wikidata.org/entity/Q271211,Мелани Шлангер,плавание,1986-08-31T00:00:00Z,Намбор,"Immanuel Lutheran College, Buderim",,
http://www.wikidata.org/entity/Q2110752,Мелани Эник,плавание,1992-12-22T00:00:00Z,Амьен,,CN Marseille,
http://www.wikidata.org/entity/Q2110752,Мелани Эник,плавание,1992-12-22T00:00:00Z,Амьен,,Team Iron,
http://www.wikidata.org/entity/Q27981379,Мелвертон Киа,плавание,1996-11-05T00:00:00Z,Саутпорт,Griffith University,,
http://www.wikidata.org/entity/Q27981379,Мелвертон Киа,плавание,1996-11-05T00:00:00Z,Саутпорт,Varsity College,,
http://www.wikidata.org/entity/Q16223818,Мелисса Морган,плавание,1985-01-01T00:00:00Z,Аделаида,,,
http://www.wikidata.org/entity/Q16675749,"Мельников, Виталий Викторович",плавание,1990-03-20T00:00:00Z,Воронеж,,,
http://www.wikidata.org/entity/Q6820832,Мерве Терзиоглу,плавание,1987-02-24T00:00:00Z,Стамбул,Delta State University,,
http://www.wikidata.org/entity/Q106315097,Мерве Тунджел,плавание,2005-01-01T00:00:00Z,Анкара,,,
http://www.wikidata.org/entity/Q26237993,Мердан Атаев,плавание,1995-05-08T00:00:00Z,Ашхабад,,,
http://www.wikidata.org/entity/Q115794,Мехди Метелла,плавание,1992-07-17T00:00:00Z,Кайенна,,,
http://www.wikidata.org/entity/Q5859680,Микаэль Фредрикссон,плавание,1990-10-15T00:00:00Z,Lindesberg,,,
http://www.wikidata.org/entity/Q6849865,Мики Утида,плавание,1995-02-21T00:00:00Z,Azuma,Университет Тойо,,
http://www.wikidata.org/entity/Q15219504,Милица Остоич,плавание,1991-10-16T00:00:00Z,Белград,,,
http://www.wikidata.org/entity/Q18632777,Мимоса Яллов,плавание,1994-06-17T00:00:00Z,Йювяскюля,,,
http://www.wikidata.org/entity/Q14373243,Мина Мацусима,плавание,1991-01-25T00:00:00Z,Тиба,Университет Нихон,,
http://www.wikidata.org/entity/Q57705354,"Минаков, Андрей Дмитриевич",плавание,2002-03-17T00:00:00Z,Экенес,,,
http://www.wikidata.org/entity/Q20973708,Минна Атертон,плавание,2000-05-17T00:00:00Z,Auchenflower,Bond University,London Roar,
http://www.wikidata.org/entity/Q20973708,Минна Атертон,плавание,2000-05-17T00:00:00Z,Auchenflower,Brisbane Girls Grammar School,London Roar,
http://www.wikidata.org/entity/Q111486062,Мио Нарита,плавание,2006-12-18T00:00:00Z,Кацусика,,,
http://www.wikidata.org/entity/Q232218,Мирея Бельмонте Гарсиа,плавание,1990-11-10T00:00:00Z,Бадалона,Q2422685,CN Sabadell,
http://www.wikidata.org/entity/Q232218,Мирея Бельмонте Гарсиа,плавание,1990-11-10T00:00:00Z,Бадалона,Q2422685,Q2422685,
http://www.wikidata.org/entity/Q232218,Мирея Бельмонте Гарсиа,плавание,1990-11-10T00:00:00Z,Бадалона,Q2422685,Клуб Натасио Оспиталет,
http://www.wikidata.org/entity/Q238266,Мирна Юкич,плавание,1986-04-09T00:00:00Z,Нови-Сад,,,
http://www.wikidata.org/entity/Q6874163,Мирослава Найдановски,плавание,1988-01-10T00:00:00Z,Зренянин,,,
http://www.wikidata.org/entity/Q15671129,Миса Амано,плавание,1986-10-15T00:00:00Z,Канагава,Toin University of Yokohama,,
http://www.wikidata.org/entity/Q16228389,Мисаки Ямагути,плавание,1990-01-20T00:00:00Z,Исахая,Kindai University,,
